buurt_idx,mean_distance,std_distance,mean_pct_100m,mean_pct_250m,mean_pct_500m,total_addresses,n_observations,percentage_met_herkomstland_buiten_europa,personenautos_per_huishouden,bevolkingsdichtheid_inwoners_per_km2,percentage_koopwoningen,buurtcode,gemiddeld_inkomen_per_inwoner,gemiddeld_inkomen_per_ontvanger,gemiddelde_woz_waarde,pct_huishoudens_laag_inkomen,pct_personen_laagste_40,pct_personen_hoogste_20,buurtnaam
68,452.51447762063214,68.0126240478897,0.0,4.119836242579843,67.90037703170356,1801,7889,76.0,0.5,21781.0,,BU05183032,20.3,26.2,221.0,12.6,60.4,5.9,Transvaalkwartier-Noord
69,516.7812794636097,155.04980701410688,2.300257957191652,6.5124186320490915,48.8059329948858,1853,7889,74.0,0.6,18322.0,,BU05183033,21.2,28.9,266.0,9.5,51.9,8.6,Transvaalkwartier-Midden
70,460.4643968388696,180.00923199117722,1.661820881717901,13.581944426449045,65.48447150777473,2573,7889,64.0,0.6,20311.0,,BU05183034,21.7,28.7,280.0,9.5,51.3,7.3,Transvaalkwartier-Zuid
71,442.7668969712126,91.3995710258932,0.6860860779291506,11.896977809165664,65.5265628384845,3024,7889,32.0,0.6,18196.0,,BU05183130,26.8,32.9,244.0,5.1,41.1,11.2,Rustenburg
72,274.9481212280233,81.65854845735463,4.829411983632341,49.34152743657507,94.6407107409151,2081,7889,40.0,0.6,20438.0,,BU05183131,26.7,33.2,245.0,6.0,40.2,11.4,Oostbroek-Noord
73,543.000841873284,163.01961608634824,0.7714239686602621,9.69863191844479,41.26990742956212,3470,7889,41.0,0.5,22108.0,,BU05183135,24.4,31.0,237.0,6.4,42.8,8.8,Oostbroek-Zuid
74,571.0401589287342,265.051572778927,2.6079656246609826,17.98526575615131,48.209937040444196,8463,7889,30.0,0.6,13219.0,,BU05183284,29.9,36.1,258.0,3.9,36.5,15.2,Leyenburg
75,1392.2947486600635,796.5939204467777,0.4874211916251613,4.267201608362542,23.34786146149923,3612,7889,69.0,0.6,10608.0,,BU05183387,21.1,28.2,236.0,8.6,55.2,7.6,"Venen, Oorden en Raden"
76,1546.7825312671941,859.9867088555878,0.9527367664947639,3.844334290325043,13.653803245172973,3420,7889,65.0,0.7,8159.0,,BU05183396,23.1,30.0,223.0,6.5,50.4,9.0,"Zijden, Steden en Zichten"
77,1755.6462794624024,803.3139431410332,0.2649175890816024,1.1893350773608105,5.219292020128729,4759,7889,65.0,0.6,11094.0,,BU05183398,22.8,30.0,243.0,8.0,51.7,9.6,Dreven en Gaarden
