identificatie,lat,lon,gebruiksdoel,activity_function_count,oppervlakte_m2
0518010000739127,52.09593856450398,4.277028792721932,"winkelfunctie,woonfunctie",1,121
0518010000744368,52.07765251955722,4.284361288496085,"bijeenkomstfunctie,logiesfunctie,winkelfunctie",3,88
0518010000736100,52.04334083795095,4.277036939913285,winkelfunctie,1,42
0518010000740014,52.07723494550954,4.311139297504474,winkelfunctie,1,4179
0518010000741141,52.082553904687295,4.282781881663876,winkelfunctie,1,104
0518010000740016,52.07734647133301,4.3114092985249,winkelfunctie,1,134
0518010000738046,52.08604279945445,4.306214138176056,"kantoorfunctie,woonfunctie",1,885
0518010000741983,52.0583411497181,4.2768213817217555,"winkelfunctie,woonfunctie",1,84
0518010000743467,52.0836530708291,4.299163281124381,"kantoorfunctie,woonfunctie",1,94
0518010000740036,52.06739243820991,4.286261082292787,bijeenkomstfunctie,1,166
0518010000742003,52.08162466140156,4.301810201617783,"kantoorfunctie,woonfunctie",1,178
0518010000740054,52.06294346104855,4.286554580827423,winkelfunctie,1,79
0518010000742962,52.11041078723957,4.289596337188379,winkelfunctie,1,135
0518010000740058,52.07799464504556,4.312892558979135,winkelfunctie,1,253
0518010000738080,52.08726017322987,4.2543714529152625,"winkelfunctie,woonfunctie",1,112
0518010000743534,52.104857705284374,4.324534382935113,sportfunctie,1,528
0518010000743562,52.07422319264991,4.32769983147153,winkelfunctie,1,142
0518010000740125,52.08532224719862,4.302949482342509,kantoorfunctie,1,951
0518010000738130,52.0563063432566,4.302522381883614,"winkelfunctie,woonfunctie",1,36
0518010000744505,52.10351343819966,4.315944531107967,"kantoorfunctie,woonfunctie",1,251
0518010000748314,52.061334006517235,4.29328368866573,winkelfunctie,1,147
0518010000740161,52.0600622913968,4.278790523529985,winkelfunctie,1,87
0518010000742127,52.10823767807559,4.284103834543274,winkelfunctie,1,65
0518010000740172,52.10921092040732,4.277031456984894,logiesfunctie,1,499
0518010000738179,52.072232759166894,4.305825139920574,bijeenkomstfunctie,1,279
0518010000748338,52.06289277150708,4.313007487647696,kantoorfunctie,1,290
0518010000740180,52.08687268078659,4.306399072310596,kantoorfunctie,1,1279
0518010000743102,52.08716787082484,4.281891415839837,bijeenkomstfunctie,1,387
0518010000743648,52.08220898412243,4.287570650027086,kantoorfunctie,1,100
0518010000743110,52.06062650043213,4.243738126450293,onderwijsfunctie,1,1408
0518010000744544,52.08187955121558,4.315030863654074,kantoorfunctie,1,140
0518010000743147,52.07239544298227,4.3256604826055085,kantoorfunctie,1,476
0518010000745403,52.081904110414555,4.313479282924225,kantoorfunctie,1,47
0518010000747387,52.11387565209784,4.2825706524861085,winkelfunctie,1,194
0518010000747389,52.11435174188701,4.282400176562054,winkelfunctie,1,65
0518010000742215,52.074675166756464,4.2832705513843194,"winkelfunctie,woonfunctie",1,201
0518010000743716,52.07347229061275,4.297386111090374,sportfunctie,1,77
0518010000748408,52.06510026697176,4.306114938639804,bijeenkomstfunctie,1,104
0518010000748410,52.06539244066219,4.317932503644795,kantoorfunctie,1,40
0518010000750324,52.06456815345329,4.29300928866421,kantoorfunctie,1,630
0518010000750326,52.07907479240795,4.308753923562306,winkelfunctie,1,379
0518010000743732,52.0904381971953,4.278081087621526,"kantoorfunctie,woonfunctie",1,297
0518010000749350,52.06443149790884,4.3225719390979815,onderwijsfunctie,1,1120
0518010000748428,52.073805652759766,4.306282411407925,sportfunctie,1,556
0518010000746442,52.06221868300898,4.309188295317304,bijeenkomstfunctie,1,2883
0518010000749363,52.06585869348768,4.305520613856796,bijeenkomstfunctie,1,112
0518010000745471,52.0596372278649,4.331605549447757,bijeenkomstfunctie,1,385
0518010000747448,52.07759119684573,4.316639546892423,kantoorfunctie,1,63425
0518010000743776,52.074431964299286,4.315668408642704,bijeenkomstfunctie,1,253
0518010000748474,52.048138815221456,4.277140658126238,winkelfunctie,1,195
0518010000743800,52.081819610730065,4.295442253450018,"winkelfunctie,woonfunctie",1,85
0518010000743816,52.10833153125934,4.279952626603427,"winkelfunctie,woonfunctie",1,71
0518010000746496,52.03959384743174,4.252075769449376,bijeenkomstfunctie,1,204
0518010000749400,52.08634359177392,4.299735312539094,"kantoorfunctie,woonfunctie",1,196
0518010000746532,52.06902076945085,4.302547083664882,winkelfunctie,1,72
0518010000743856,52.05406264007215,4.318182186161408,winkelfunctie,1,95
0518010000747512,52.09979651399646,4.269840129009603,kantoorfunctie,1,342
0518010000748529,52.04071520265218,4.254661149497983,onderwijsfunctie,1,2504
0518010000746552,52.09763760710344,4.283231619813521,kantoorfunctie,1,5381
0518010000748545,52.08932938017951,4.3009918464031935,kantoorfunctie,1,542
0518010000748547,52.08308372238021,4.330438714823354,winkelfunctie,1,63
0518010000749466,52.07390712776808,4.306407947274997,"kantoorfunctie,woonfunctie",1,125
0518010000748557,52.06980447821313,4.378522180717999,logiesfunctie,1,25
0518010000744799,52.077299552499596,4.310036111624672,winkelfunctie,1,288
0518010000746606,52.0360281074271,4.246492052241126,"kantoorfunctie,woonfunctie",1,3622
0518010000748567,52.06346760322946,4.322525554041646,kantoorfunctie,1,124
0518010000745645,52.066863940167714,4.278203264837926,winkelfunctie,1,74
0518010000744828,52.06622666192143,4.303052133832703,winkelfunctie,1,51
0518010000743972,52.10387980300618,4.283475128370076,"winkelfunctie,woonfunctie",1,57
0518010000752394,52.07887094445799,4.337340669310796,kantoorfunctie,1,235
0518010000746684,52.06633660976408,4.305568829055956,onderwijsfunctie,1,2283
0518010000746686,52.05068011768272,4.312501130702607,bijeenkomstfunctie,1,56
0518010000748624,52.070057655405186,4.346041983400704,bijeenkomstfunctie,1,513
0518010000752442,52.07994318954409,4.2960406910181055,sportfunctie,1,748
0518010000751522,52.08711498875778,4.313141209303855,kantoorfunctie,1,195
0518010000748640,52.06289277150708,4.313007487647696,kantoorfunctie,1,220
0518010000752450,52.08275147945408,4.324420795245242,kantoorfunctie,1,11733
0518010000749554,52.06656715785673,4.371566958452417,bijeenkomstfunctie,1,484
0518010000747658,52.06113704885495,4.3265350045267335,winkelfunctie,1,59
0518010000752452,52.08477455085356,4.294971718866133,kantoorfunctie,1,1060
0518010000744078,52.08562185963173,4.336042482345714,winkelfunctie,1,233
0518010000749578,52.06166767120992,4.258351941412712,"kantoorfunctie,woonfunctie",1,184
0518010000750572,52.06735683392781,4.296126556017528,gezondheidszorgfunctie,1,197
0518010000751570,52.07064890126937,4.378048995837886,logiesfunctie,1,18
0518010000752504,52.07119274495394,4.3779454639549265,logiesfunctie,1,18
0518010000746782,52.08883006535725,4.307928168317611,kantoorfunctie,1,81
0518010000752508,52.07069289002234,4.379399203145575,logiesfunctie,1,18
0518010000745006,52.08455696975692,4.333042930081142,bijeenkomstfunctie,1,118
0518010000749664,52.058161993882244,4.351405720942312,"kantoorfunctie,woonfunctie",1,225
0518010000744216,52.09235088978336,4.275755273746197,winkelfunctie,1,116
0518010000747788,52.11435174188701,4.282400176562054,winkelfunctie,1,145
0518010000752550,52.06653557297653,4.298252811480503,kantoorfunctie,1,108
0518010000744228,52.067946537071506,4.256378815603599,"winkelfunctie,woonfunctie",1,91
0518010000747800,52.04827449268266,4.276159825108599,winkelfunctie,1,91
0518010000748772,52.07675306338615,4.30805664203388,winkelfunctie,1,173
0518010000745868,52.08099950652267,4.311514484176371,kantoorfunctie,1,165
0518010000748796,52.08470889557965,4.307325418807051,kantoorfunctie,1,524
0518010000746892,52.1098372144944,4.282240245276209,sportfunctie,1,123
0518010000748818,52.066290370358686,4.247622354958345,kantoorfunctie,1,492
0518010000747864,52.035790707977725,4.260910479635413,kantoorfunctie,1,113
0518010000750736,52.06779929901955,4.288008398671639,kantoorfunctie,1,97
0518010000750738,52.090438486881006,4.304059999665642,kantoorfunctie,1,117
0518010000747908,52.04866733322385,4.275947617580372,winkelfunctie,1,167
0518010000745158,52.08556388014139,4.305947639961847,kantoorfunctie,1,2836
0518010000751750,52.08886712660548,4.310333572134048,bijeenkomstfunctie,1,105
0518010000745160,52.08693879830419,4.3111712985904935,winkelfunctie,1,143
0518010000749770,52.066797830969016,4.298646914550621,bijeenkomstfunctie,1,108
0518010000752630,52.104605482304436,4.275678199446484,winkelfunctie,1,61
0518010000747951,52.0681491134467,4.301212496904982,winkelfunctie,1,253
0518010000745206,52.08976093750619,4.340651422695856,bijeenkomstfunctie,1,403
0518010000747953,52.074898345964215,4.293880640037042,"kantoorfunctie,woonfunctie",1,206
0518010000747027,52.06818426947748,4.301314995048701,bijeenkomstfunctie,1,117
0518010000747965,52.0734046780608,4.2927404964231535,"kantoorfunctie,woonfunctie",1,102
0518010000748926,52.06923171649137,4.2641021480622205,bijeenkomstfunctie,1,46
0518010000745246,52.07585542639654,4.301521317371485,bijeenkomstfunctie,1,264
0518010000750856,52.0781987139599,4.308257035279318,winkelfunctie,1,76
0518010000746092,52.07890124507069,4.305000884078003,kantoorfunctie,1,171
0518010000751833,52.03034517352386,4.249067131382856,bijeenkomstfunctie,1,171
0518010000746102,52.07809767008826,4.33247897810774,"winkelfunctie,woonfunctie",1,113
0518010000750880,52.05397133113806,4.316178480045524,onderwijsfunctie,1,2025
0518010000752732,52.10522922705803,4.274907124078025,winkelfunctie,1,152
0518010000748039,52.05131645029689,4.304598394759369,winkelfunctie,1,899
0518010000753478,52.06544013456358,4.341825885917694,kantoorfunctie,1,75
0518010000753484,52.07018985376318,4.379087735555075,logiesfunctie,1,18
0518010000748064,52.10018268434161,4.271517298753531,bijeenkomstfunctie,1,292
0518010000749012,52.04867272707813,4.276471744256747,winkelfunctie,1,150
0518010000749926,52.068091537918136,4.293870281353532,bijeenkomstfunctie,1,90
0518010000749024,52.04149572492678,4.253813991223474,"winkelfunctie,woonfunctie",1,127
0518010000753518,52.077581072783715,4.284831512581863,winkelfunctie,1,65
0518010000749928,52.07547770736968,4.313210607177622,bijeenkomstfunctie,1,278
0518010000747159,52.078664958829215,4.30965273776548,winkelfunctie,1,316
0518010000752792,52.06988239422751,4.379601238701067,logiesfunctie,1,25
0518010000754425,52.07099688511602,4.378359312732938,logiesfunctie,1,18
0518010000750966,52.04179740414333,4.369854303543669,winkelfunctie,1,104
0518010000747177,52.05351422659471,4.3169023733533995,bijeenkomstfunctie,1,168
0518010000747179,52.0837725429273,4.2948033192583,"kantoorfunctie,woonfunctie",1,460
0518010000747189,52.10042452021344,4.301041219417785,kantoorfunctie,1,18
0518010000746201,52.09389018153504,4.356985003946095,onderwijsfunctie,1,292
0518010000750984,52.09453423841696,4.262708868742702,kantoorfunctie,1,353
0518010000753568,52.0784972218202,4.26797116690424,winkelfunctie,1,112
0518010000751004,52.042087144361375,4.370043485400593,winkelfunctie,1,85
0518010000751989,52.06837322808754,4.294243259655567,winkelfunctie,1,191
0518010000754503,52.085484871402684,4.279521341529214,winkelfunctie,1,957
0518010000754507,52.076224087617426,4.308600723557222,"winkelfunctie,woonfunctie",1,264
0518010000748182,52.06418059842607,4.314388418729815,winkelfunctie,1,1241
0518010000752864,52.045993965029595,4.249869504494057,kantoorfunctie,1,74
0518010000748184,52.06637560338443,4.317834642857355,winkelfunctie,1,4161
0518010000748192,52.07755613460539,4.3144419402211405,winkelfunctie,1,917
0518010000752015,52.07699244724703,4.260023662289857,winkelfunctie,1,573
0518010000747265,52.062641416793404,4.246167285163047,sportfunctie,1,2267
0518010000748210,52.069188253649806,4.347416305567291,kantoorfunctie,1,1127
0518010000750033,52.0445528666057,4.250371664102638,onderwijsfunctie,1,3655
0518010000751062,52.04072372989455,4.287829579639773,kantoorfunctie,1,39
0518010000753638,52.107562257677955,4.28184896897883,sportfunctie,1,93
0518010000750053,52.09594959780679,4.264274468796929,logiesfunctie,1,129
0518010000750055,52.09636478924643,4.2648416494992265,logiesfunctie,1,153
0518010000752910,52.08316116593143,4.329898276033558,kantoorfunctie,1,53
0518010000752057,52.098812849246315,4.347038260812828,bijeenkomstfunctie,1,53
0518010000751098,52.08227823842371,4.308920682829137,kantoorfunctie,1,795
0518010000755353,52.062171241908516,4.2578548211922636,kantoorfunctie,1,288
0518010000749176,52.080809935071876,4.345546811033359,kantoorfunctie,1,3826
0518010000754579,52.069921769048086,4.288597757405117,bijeenkomstfunctie,1,221
0518010000753668,52.03087341963419,4.2873911596631,winkelfunctie,1,335
0518010000750077,52.07216847626317,4.311190865181531,winkelfunctie,1,64
0518010000750079,52.07212583347583,4.311230209669227,winkelfunctie,1,57
0518010000748278,52.080654647234105,4.320628549862323,kantoorfunctie,1,700
0518010000755368,52.081729966651515,4.298461684120296,winkelfunctie,1,107
0518010000748284,52.10462942779292,4.324001963918431,winkelfunctie,1,248
0518010000755390,52.05207681372402,4.3175382682691765,"winkelfunctie,woonfunctie",1,101
0518010000755398,52.094888764558306,4.277394858348442,kantoorfunctie,1,31
0518010000754605,52.087978323366606,4.298665891690224,kantoorfunctie,1,304
0518010000755405,52.08706857684032,4.277623185319111,kantoorfunctie,1,4547
0518010000755409,52.078949739471994,4.305384607113108,winkelfunctie,1,112
0518010000756370,52.07403355407229,4.318772007111346,"winkelfunctie,woonfunctie",1,68
0518010000756372,52.078784143937575,4.330539462205876,bijeenkomstfunctie,1,1049
0518010000755419,52.07562896316217,4.313258207828578,winkelfunctie,1,60
0518010000753718,52.08129624277653,4.291742809609486,"winkelfunctie,woonfunctie",1,103
0518010000757357,52.07695549650059,4.260443961669607,"winkelfunctie,woonfunctie",1,102
0518010000757359,52.07309277416008,4.3201514320271945,"kantoorfunctie,woonfunctie",1,212
0518010000756391,52.075963880828496,4.269048045987015,kantoorfunctie,1,232
0518010000756397,52.10230295496785,4.2705182910775985,kantoorfunctie,1,160
0518010000754649,52.06262900080456,4.337412419377523,onderwijsfunctie,1,1041
0518010000757389,52.07509529185997,4.267532454743218,winkelfunctie,1,63
0518010000757391,52.105182108281355,4.274966204673025,winkelfunctie,1,90
0518010000750160,52.10028892630946,4.320447042734265,kantoorfunctie,1,9
0518010000756403,52.058260294761375,4.322110241071799,"bijeenkomstfunctie,gezondheidszorgfunctie",2,441
0518010000753774,52.06286725921983,4.300151633496578,winkelfunctie,1,51
0518010000751186,52.09700918026579,4.265789267260467,logiesfunctie,1,178
0518010000753788,52.070590342764014,4.378891253589321,logiesfunctie,1,35
0518010000754683,52.09362756927336,4.264483351261451,"kantoorfunctie,woonfunctie",1,143
0518010000751198,52.040403637469936,4.3684750727733626,winkelfunctie,1,126
0518010000752177,52.07122827813964,4.334467131613325,kantoorfunctie,1,337
0518010000757426,52.08210933051341,4.315461736626763,bijeenkomstfunctie,1,8736
0518010000756443,52.06450073014586,4.28648422241868,"winkelfunctie,woonfunctie",1,134
0518010000757433,52.05448208624255,4.250353330319507,winkelfunctie,1,65
0518010000754705,52.07162021880483,4.289370572925399,"winkelfunctie,woonfunctie",1,54
0518010000757451,52.088836863175395,4.308961425635869,winkelfunctie,1,158
0518010000750200,52.07809181498547,4.310959290607846,winkelfunctie,1,146
0518010000756471,52.062944487338,4.287793565263285,"winkelfunctie,woonfunctie",1,70
0518010000751232,52.075938596043024,4.325783084749214,gezondheidszorgfunctie,1,100
0518010000754739,52.05679964625275,4.316384513860316,"winkelfunctie,woonfunctie",1,80
0518010000757467,52.10548790598111,4.274373920143236,winkelfunctie,1,71
0518010000752229,52.08776195695595,4.310221652477825,winkelfunctie,1,69
0518010000753068,52.0970450893184,4.2657239743012765,logiesfunctie,1,100
0518010000754769,52.10529692377339,4.276853295550357,"winkelfunctie,woonfunctie",1,63
0518010000753836,52.0718879905625,4.2952217459642625,"winkelfunctie,woonfunctie",1,89
0518010000751266,52.042360496910014,4.2645366147564445,bijeenkomstfunctie,1,333
0518010000755562,52.07243374635257,4.311171561409643,winkelfunctie,1,49
0518010000752265,52.09426146632495,4.2630312198963685,kantoorfunctie,1,371
0518010000757526,52.080870343996466,4.315876934995777,kantoorfunctie,1,547
0518010000754805,52.073317629800336,4.315982548924479,winkelfunctie,1,76
0518010000753110,52.08425558733327,4.299049553165789,kantoorfunctie,1,70
0518010000758414,52.08012031214085,4.317173347404213,bijeenkomstfunctie,1,90
0518010000756571,52.04261111950886,4.263361995551657,bijeenkomstfunctie,1,664
0518010000753134,52.07973219724153,4.336985739485702,"kantoorfunctie,woonfunctie",1,224
0518010000755608,52.072575252284125,4.247515859470611,bijeenkomstfunctie,1,361
0518010000757584,52.066191341640014,4.296919735788158,winkelfunctie,1,66
0518010000758462,52.050885956098405,4.2730509576865146,winkelfunctie,1,41
0518010000759352,52.111065649916355,4.289787417083307,winkelfunctie,1,62
0518010000753961,52.092171169691625,4.311002609944755,logiesfunctie,1,719
0518010000755664,52.068500582358006,4.279290417479963,"winkelfunctie,woonfunctie",1,79
0518010000759368,52.05707528146729,4.274163112643097,"winkelfunctie,woonfunctie",1,75
0518010000761372,52.09290816827927,4.325686334847237,"winkelfunctie,woonfunctie",1,106
0518010000753981,52.086154321671685,4.278636568624057,winkelfunctie,1,389
0518010000758506,52.064307254235,4.283897465610077,onderwijsfunctie,1,2759
0518010000758510,52.078526613027385,4.283687243100752,"winkelfunctie,woonfunctie",1,117
0518010000758514,52.08796650162953,4.310050249249912,winkelfunctie,1,59
0518010000756662,52.08517440848069,4.315582079806884,kantoorfunctie,1,75
0518010000758524,52.08155171016364,4.298044338216683,"winkelfunctie,woonfunctie",1,76
0518010000754927,52.08605363863321,4.281325722125171,kantoorfunctie,1,350
0518010000756670,52.08930301697513,4.31015856293692,winkelfunctie,1,52
0518010000753238,52.09230630054265,4.303777687236703,gezondheidszorgfunctie,1,68
0518010000755728,52.07603154706286,4.310486409460677,kantoorfunctie,1,400
0518010000754035,52.068256678933025,4.256369533312716,winkelfunctie,1,78
0518010000755736,52.10801290161705,4.283601097807186,"winkelfunctie,woonfunctie",1,86
0518010000757694,52.07552836472864,4.317203478564431,bijeenkomstfunctie,1,118
0518010000758572,52.05098232148396,4.304151807576562,winkelfunctie,1,124
0518010000754979,52.06239980862542,4.290195844648711,"winkelfunctie,woonfunctie",1,78
0518010000753260,52.08715632201546,4.313879492903473,kantoorfunctie,1,109
0518010000761464,52.07660268866917,4.273333804416412,bijeenkomstfunctie,1,60
0518010000758601,52.0572293483868,4.318518777803586,winkelfunctie,1,369
0518010000758609,52.11263075442097,4.286639201943037,"winkelfunctie,woonfunctie",1,103
0518010000754091,52.077187865852494,4.310580767809604,winkelfunctie,1,143
0518010000754099,52.07797781944645,4.2628245515240915,"kantoorfunctie,woonfunctie",1,146
0518010000759496,52.09358045716673,4.276345915787571,winkelfunctie,1,119
0518010000755827,52.079857665689865,4.309146810438703,winkelfunctie,1,979
0518010000754115,52.076973453625286,4.260239755250453,winkelfunctie,1,171
0518010000759502,52.07960746593266,4.268235576215798,winkelfunctie,1,79
0518010000761538,52.105615678044806,4.279719286281423,kantoorfunctie,1,22
0518010000755055,52.08854920287582,4.273578755090476,"winkelfunctie,woonfunctie",1,95
0518010000759516,52.057812819192414,4.269140236035127,bijeenkomstfunctie,1,563
0518010000758655,52.0705870556123,4.284969841995046,winkelfunctie,1,56
0518010000757789,52.104176349724916,4.279202931550645,winkelfunctie,1,30
0518010000755861,52.069663441605826,4.326755753787935,winkelfunctie,1,198
0518010000755867,52.09486308023649,4.307474456791704,kantoorfunctie,1,380
0518010000759548,52.0730335619961,4.310845544919613,winkelfunctie,1,43
0518010000755079,52.10560157706888,4.274238675409022,winkelfunctie,1,46
0518010000760598,52.06806262213265,4.239962146438373,onderwijsfunctie,1,7706
0518010000760600,52.07562038916177,4.26269528718283,"winkelfunctie,woonfunctie",1,126
0518010000762392,52.07172537123616,4.250639736144275,"kantoorfunctie,woonfunctie",1,288
0518010000755899,52.05911733441597,4.323768559761593,"winkelfunctie,woonfunctie",1,69
0518010000756815,52.06968483130388,4.324221952377902,kantoorfunctie,1,750
0518010000760614,52.10622871467392,4.279265491516831,"kantoorfunctie,woonfunctie",1,263
0518010000755919,52.11148484436194,4.292144686596293,"winkelfunctie,woonfunctie",1,33
0518010000762422,52.04847661637416,4.29177369300358,winkelfunctie,1,140
0518010000755927,52.09616857942582,4.264606320551524,logiesfunctie,1,67
0518010000755127,52.05535405204177,4.315124106806201,bijeenkomstfunctie,1,394
0518010000754227,52.104320886233445,4.276039140803069,winkelfunctie,1,57
0518010000760656,52.10533008155422,4.279146624595711,bijeenkomstfunctie,1,57
0518010000758739,52.084092910961544,4.313580182530894,"winkelfunctie,woonfunctie",1,168
0518010000754241,52.03873115856487,4.279716985576023,bijeenkomstfunctie,1,50
0518010000755967,52.08220773979009,4.343574239178099,"winkelfunctie,woonfunctie",1,87
0518010000756869,52.08265392771126,4.305282186722541,bijeenkomstfunctie,1,505
0518010000755975,52.093104469005276,4.3247921788923565,winkelfunctie,1,246
0518010000756879,52.03495863826922,4.265342539120876,winkelfunctie,1,346
0518010000759659,52.09251983567842,4.303327915690985,winkelfunctie,1,100
0518010000757901,52.081236321350644,4.283621133161206,winkelfunctie,1,162
0518010000754261,52.06641866342973,4.309106291975245,winkelfunctie,1,89
0518010000755205,52.07812187880404,4.310809341318361,winkelfunctie,1,243
0518010000758785,52.086700064453815,4.33786831809871,bijeenkomstfunctie,1,126
0518010000760728,52.07841179487218,4.3149274106178375,bijeenkomstfunctie,1,41
0518010000754282,52.07048657205655,4.378661661902017,logiesfunctie,1,18
0518010000762524,52.091109645953225,4.304573386363653,winkelfunctie,1,128
0518010000756923,52.0707191025778,4.27530974315961,"bijeenkomstfunctie,winkelfunctie,woonfunctie",2,145
0518010000756925,52.090158786057835,4.3201749640560925,winkelfunctie,1,110
0518010000755231,52.07887094445799,4.337340669310796,kantoorfunctie,1,236
0518010000759705,52.07294675477981,4.272939509106862,onderwijsfunctie,1,93
0518010000756034,52.049905084203075,4.254958180006013,kantoorfunctie,1,494
0518010000756937,52.05396470542607,4.235493541483579,"winkelfunctie,woonfunctie",1,85
0518010000762568,52.04808719294854,4.292334138347718,winkelfunctie,1,160
0518010000757951,52.05891787346124,4.307559736016049,kantoorfunctie,1,1967
0518010000756961,52.102472899004894,4.284583749095365,"winkelfunctie,woonfunctie",1,288
0518010000759729,52.03056524028362,4.287925615844018,winkelfunctie,1,1365
0518010000762582,52.06643064936882,4.2846648024949125,winkelfunctie,1,124
0518010000761738,52.09135726396528,4.312868951875272,"kantoorfunctie,woonfunctie",1,263
0518010000762584,52.06640614244832,4.284587596682369,winkelfunctie,1,142
0518010000758845,52.068088990544126,4.300258621135925,winkelfunctie,1,67
0518010000757975,52.066290370358686,4.247622354958345,kantoorfunctie,1,492
0518010000755283,52.089482100045174,4.312037828428935,kantoorfunctie,1,558
0518010000759749,52.07830494676385,4.305556518140365,kantoorfunctie,1,137
0518010000762615,52.07675795115348,4.293533230302967,bijeenkomstfunctie,1,65
0518010000756982,52.0907101869157,4.316835347738832,"kantoorfunctie,woonfunctie",1,435
0518010000756988,52.072202555297395,4.31518455204205,"winkelfunctie,woonfunctie",1,80
0518010000756990,52.075345692357864,4.318914786384472,bijeenkomstfunctie,1,70
0518010000761788,52.07333954597578,4.281733172913844,winkelfunctie,1,113
0518010000758871,52.08796246856413,4.277530118491958,winkelfunctie,1,112
0518010000761790,52.107613745231504,4.291170322833588,kantoorfunctie,1,478
0518010000759775,52.08681926347136,4.314208198347408,kantoorfunctie,1,2056
0518010000758897,52.11499167966082,4.287647333659461,logiesfunctie,1,256
0518010000763408,52.08076436922184,4.31595231802773,logiesfunctie,1,2612
0518010000757022,52.071820264164785,4.254137085374168,"winkelfunctie,woonfunctie",1,156
0518010000758915,52.08459920927261,4.330289565861966,kantoorfunctie,1,191
0518010000762667,52.06716850680358,4.285956865010997,winkelfunctie,1,109
0518010000760899,52.034869861676604,4.265686651962059,winkelfunctie,1,102
0518010000758945,52.03490812783035,4.265767879537908,winkelfunctie,1,90
0518010000758053,52.0676976471591,4.319967593204403,onderwijsfunctie,1,9695
0518010000762709,52.088509325035844,4.298965802269419,kantoorfunctie,1,2519
0518010000757062,52.07381628739887,4.281636830515805,bijeenkomstfunctie,1,143
0518010000757066,52.07634540686347,4.264371943755448,"kantoorfunctie,woonfunctie",1,103
0518010000762717,52.09264983653449,4.307649304733918,"kantoorfunctie,woonfunctie",1,251
0518010000760951,52.06496784975036,4.253471358267295,winkelfunctie,1,105
0518010000757072,52.09535787335062,4.269719481318552,winkelfunctie,1,191
0518010000762747,52.03355978491375,4.2588331639795545,winkelfunctie,1,107
0518010000757094,52.07273548806438,4.305729872991831,bijeenkomstfunctie,1,54
0518010000760981,52.07785980591547,4.3100188274266475,bijeenkomstfunctie,1,135
0518010000759873,52.07276876300915,4.26760004685278,bijeenkomstfunctie,1,1306
0518010000759011,52.08322419922261,4.3048984425086445,bijeenkomstfunctie,1,209
0518010000761001,52.08596653608036,4.28777031344923,kantoorfunctie,1,537
0518010000757112,52.11030069671297,4.289085139320013,gezondheidszorgfunctie,1,166
0518010000761015,52.088443285877936,4.276627420919156,"winkelfunctie,woonfunctie",1,102
0518010000763533,52.07938016408322,4.277374273836348,winkelfunctie,1,195
0518010000763537,52.1111686314,4.289153947948073,"winkelfunctie,woonfunctie",1,179
0518010000764467,52.04841086759352,4.236204795564431,winkelfunctie,1,105
0518010000761027,52.087095334237084,4.30372224324926,kantoorfunctie,1,539
0518010000761961,52.071814497767896,4.283421028796925,bijeenkomstfunctie,1,110
0518010000758145,52.06309879923557,4.3314936378319056,"winkelfunctie,woonfunctie",1,91
0518010000761967,52.07450412581103,4.262659643223386,"winkelfunctie,woonfunctie",1,157
0518010000761975,52.086053181015885,4.255554428298016,gezondheidszorgfunctie,1,1819
0518010000757156,52.064428955112795,4.277109292121966,winkelfunctie,1,49
0518010000761055,52.03514176967108,4.266263862260592,winkelfunctie,1,102
0518010000757160,52.076564300901175,4.279369076946556,winkelfunctie,1,80
0518010000757179,52.07904978062574,4.3369883255541355,winkelfunctie,1,137
0518010000763583,52.08820956534114,4.345024118782675,"winkelfunctie,woonfunctie",1,85
0518010000759955,52.046735581631204,4.278016577067127,winkelfunctie,1,223
0518010000759087,52.08901253250844,4.274883063359789,bijeenkomstfunctie,1,217
0518010000757203,52.06256723301222,4.301528921434627,bijeenkomstfunctie,1,29
0518010000762883,52.03903264868152,4.261002979989556,"kantoorfunctie,woonfunctie",1,210
0518010000764556,52.10924028021437,4.295665420341937,"kantoorfunctie,woonfunctie",1,134
0518010000761121,52.08805665342442,4.285266247407472,kantoorfunctie,1,1221
0518010000759987,52.103461479879186,4.277148409355297,"winkelfunctie,woonfunctie",1,91
0518010000763631,52.07802313172519,4.3093180898111925,winkelfunctie,1,75
0518010000762042,52.05147886150647,4.297181369457593,winkelfunctie,1,181
0518010000761126,52.0476377534357,4.293035368666763,bijeenkomstfunctie,1,208
0518010000761128,52.047535232651875,4.293183018579852,winkelfunctie,1,103
0518010000759121,52.040346928005086,4.255726022851347,winkelfunctie,1,155
0518010000757227,52.05624460331191,4.312962478112767,winkelfunctie,1,63
0518010000762907,52.090460295836436,4.297096862267834,kantoorfunctie,1,351
0518010000757239,52.08235504363033,4.290925912186184,kantoorfunctie,1,66
0518010000759147,52.03812018757851,4.246751104209577,"kantoorfunctie,woonfunctie",1,677
0518010000762927,52.07661023041028,4.293374476768267,"winkelfunctie,woonfunctie",1,98
0518010000759153,52.07656772242367,4.309951180169911,winkelfunctie,1,785
0518010000758258,52.04612338692202,4.263105384165439,winkelfunctie,1,71
0518010000759176,52.0763421278816,4.309463190331285,bijeenkomstfunctie,1,920
0518010000764636,52.0841005677008,4.279716575637767,"winkelfunctie,woonfunctie",1,67
0518010000760077,52.066455425041006,4.284742876855675,winkelfunctie,1,152
0518010000758280,52.091432394096984,4.266565666182325,"kantoorfunctie,woonfunctie",1,102
0518010000762100,52.09218652582397,4.301701930237134,"winkelfunctie,woonfunctie",1,198
