date,hour,year,month,n_bikes,mean_distance,median_distance,pct_within_100m,pct_within_250m,pct_within_500m,covered_addresses_500m,covered_addresses_per_bike_500m,band_0-100m,band_100-250m,band_250-500m,band_500m+,weekday
2022-02-27,22,2022,2,292,1494.2516306607656,994.3213458327398,7.195251393118437,25.657387634415397,37.427500979289604,118478.99999999999,405.74999999999994,7.195251393118437,18.46213624129696,11.770113344874208,62.572499020710396,False
2022-02-27,23,2022,2,291,1494.407723330711,994.3213458327398,7.148814111879098,25.579360365938413,37.427500979289604,118478.99999999999,407.14432989690715,7.148814111879098,18.430546254059312,11.848140613351193,62.572499020710396,False
2022-02-28,0,2022,2,289,1494.4901327665502,994.3213458327398,7.097638332554114,25.579360365938413,37.427500979289604,118478.99999999999,409.9619377162629,7.097638332554114,18.481722033384298,11.848140613351193,62.572499020710396,True
2022-02-28,1,2022,2,290,1495.2392044278884,994.3213458327398,7.152289010475239,25.410038034344634,37.23480205713997,117869.0,406.4448275862069,7.152289010475239,18.257749023869394,11.824764022795335,62.76519794286003,True
2022-02-28,2,2022,2,290,1495.2392044278884,994.3213458327398,7.152289010475239,25.410038034344634,37.23480205713997,117869.0,406.4448275862069,7.152289010475239,18.257749023869394,11.824764022795335,62.76519794286003,True
2022-02-28,3,2022,2,290,1495.2392044278884,994.3213458327398,7.152289010475239,25.410038034344634,37.23480205713997,117869.0,406.4448275862069,7.152289010475239,18.257749023869394,11.824764022795335,62.76519794286003,True
2022-02-28,4,2022,2,290,1495.2392044278884,994.3213458327398,7.152289010475239,25.410038034344634,37.23480205713997,117869.0,406.4448275862069,7.152289010475239,18.257749023869394,11.824764022795335,62.76519794286003,True
2022-02-28,5,2022,2,290,1495.2392044278884,994.3213458327398,7.152289010475239,25.410038034344634,37.23480205713997,117869.0,406.4448275862069,7.152289010475239,18.257749023869394,11.824764022795335,62.76519794286003,True
2022-02-28,6,2022,2,290,1495.2392044278884,994.3213458327398,7.152289010475239,25.410038034344634,37.23480205713997,117869.0,406.4448275862069,7.152289010475239,18.257749023869394,11.824764022795335,62.76519794286003,True
2022-02-28,7,2022,2,289,1495.2392044278884,994.3213458327398,7.152289010475239,25.410038034344634,37.23480205713997,117869.0,407.85121107266434,7.152289010475239,18.257749023869394,11.824764022795335,62.76519794286003,True
2022-02-28,8,2022,2,291,1495.2392044278884,994.3213458327398,7.152289010475239,25.410038034344634,37.23480205713997,117869.0,405.0481099656357,7.152289010475239,18.257749023869394,11.824764022795335,62.76519794286003,True
2022-02-28,9,2022,2,292,1487.0111785540978,979.9899497116987,7.2110463867372605,25.548402178445517,37.58608271522259,118981.00000000003,407.4691780821919,7.2110463867372605,18.33735579170826,12.037680536777064,62.41391728477742,True
2022-02-28,10,2022,2,293,1486.9162994267137,979.9899497116987,7.217048484312412,25.560406373595825,37.58608271522259,118981.00000000003,406.07849829351545,7.217048484312412,18.343357889283414,12.025676341626758,62.41391728477742,True
2022-02-28,11,2022,2,291,1487.318582621376,979.9899497116987,7.084054638041925,25.458054814945857,37.58608271522259,118981.00000000003,408.86941580756024,7.084054638041925,18.37400017690393,12.128027900276727,62.41391728477742,True
2022-02-28,12,2022,2,291,1487.318582621376,979.9899497116987,7.084054638041925,25.458054814945857,37.58608271522259,118981.00000000003,408.86941580756024,7.084054638041925,18.37400017690393,12.128027900276727,62.41391728477742,True
2022-02-28,13,2022,2,290,1514.5359162517873,1001.2425794480031,7.066364245188845,25.044541882005078,36.92395658272154,116885.0,403.05172413793105,7.066364245188845,17.978177636816234,11.87941470071646,63.07604341727846,True
