artifact_type,provider,city,date,path,size_bytes,modified_at_utc
other,,,2026-03-03,raw_staging/2026/03/03/01/donkey_denHaag_fietsData_202603030115.tar.gz,81330,2026-03-03T00:15:37Z
other,,,2026-03-03,raw_staging/2026/03/03/01/donkey_denHaag_fietsData_202603030117.tar.gz,81328,2026-03-03T00:17:37Z
other,,,2026-03-03,raw_staging/2026/03/03/01/donkey_denHaag_fietsData_202603030119.tar.gz,81334,2026-03-03T00:19:38Z
other,,,2026-03-03,raw_staging/2026/03/03/01/donkey_denHaag_fietsData_202603030121.tar.gz,81368,2026-03-03T00:21:38Z
other,,,2026-03-03,raw_staging/2026/03/03/01/donkey_denHaag_fietsData_202603030122.tar.gz,81424,2026-03-03T00:22:38Z
other,,,2026-03-03,raw_staging/2026/03/03/01/donkey_denHaag_fietsData_202603030124.tar.gz,81367,2026-03-03T00:24:38Z
other,,,2026-03-03,raw_staging/2026/03/03/01/donkey_denHaag_fietsData_202603030126.tar.gz,81415,2026-03-03T00:26:38Z
other,,,2026-03-03,raw_staging/2026/03/03/01/donkey_denHaag_fietsData_202603030128.tar.gz,81362,2026-03-03T00:28:37Z
other,,,2026-03-03,raw_staging/2026/03/03/01/donkey_denHaag_fietsData_202603030130.tar.gz,81365,2026-03-03T00:30:37Z
other,,,2026-03-03,raw_staging/2026/03/03/01/donkey_denHaag_fietsData_202603030132.tar.gz,81420,2026-03-03T00:32:37Z
other,,,2026-03-03,raw_staging/2026/03/03/01/donkey_denHaag_fietsData_202603030134.tar.gz,81482,2026-03-03T00:34:38Z
other,,,2026-03-03,raw_staging/2026/03/03/01/donkey_denHaag_fietsData_202603030136.tar.gz,81477,2026-03-03T00:36:37Z
other,,,2026-03-03,raw_staging/2026/03/03/01/donkey_denHaag_fietsData_202603030138.tar.gz,81480,2026-03-03T00:38:38Z
other,,,2026-03-03,raw_staging/2026/03/03/01/donkey_denHaag_fietsData_202603030140.tar.gz,81477,2026-03-03T00:40:37Z
other,,,2026-03-03,raw_staging/2026/03/03/01/donkey_denHaag_fietsData_202603030142.tar.gz,81474,2026-03-03T00:42:38Z
other,,,2026-03-03,raw_staging/2026/03/03/01/donkey_denHaag_fietsData_202603030144.tar.gz,81479,2026-03-03T00:44:38Z
other,,,2026-03-03,raw_staging/2026/03/03/01/donkey_denHaag_fietsData_202603030146.tar.gz,81479,2026-03-03T00:46:38Z
other,,,2026-03-03,raw_staging/2026/03/03/01/donkey_denHaag_fietsData_202603030148.tar.gz,81473,2026-03-03T00:48:37Z
other,,,2026-03-03,raw_staging/2026/03/03/01/donkey_denHaag_fietsData_202603030150.tar.gz,81427,2026-03-03T00:50:38Z
other,,,2026-03-03,raw_staging/2026/03/03/01/donkey_denHaag_fietsData_202603030151.tar.gz,81437,2026-03-03T00:51:38Z
other,,,2026-03-03,raw_staging/2026/03/03/01/donkey_denHaag_fietsData_202603030153.tar.gz,81389,2026-03-03T00:53:37Z
other,,,2026-03-03,raw_staging/2026/03/03/01/donkey_denHaag_fietsData_202603030154.tar.gz,81387,2026-03-03T00:54:37Z
other,,,2026-03-03,raw_staging/2026/03/03/01/donkey_denHaag_fietsData_202603030156.tar.gz,81380,2026-03-03T00:56:38Z
other,,,2026-03-03,raw_staging/2026/03/03/01/donkey_denHaag_fietsData_202603030158.tar.gz,81327,2026-03-03T00:58:38Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030100.tar.gz,14381,2026-03-03T00:00:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030101.tar.gz,14381,2026-03-03T00:01:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030102.tar.gz,14370,2026-03-03T00:02:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030103.tar.gz,14371,2026-03-03T00:03:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030104.tar.gz,14371,2026-03-03T00:04:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030105.tar.gz,14372,2026-03-03T00:05:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030106.tar.gz,14372,2026-03-03T00:06:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030107.tar.gz,14372,2026-03-03T00:07:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030108.tar.gz,14372,2026-03-03T00:08:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030109.tar.gz,14380,2026-03-03T00:09:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030110.tar.gz,14380,2026-03-03T00:10:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030111.tar.gz,14374,2026-03-03T00:11:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030112.tar.gz,14374,2026-03-03T00:12:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030113.tar.gz,14375,2026-03-03T00:13:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030114.tar.gz,14375,2026-03-03T00:14:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030115.tar.gz,14400,2026-03-03T00:15:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030116.tar.gz,14378,2026-03-03T00:16:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030117.tar.gz,14378,2026-03-03T00:17:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030118.tar.gz,14380,2026-03-03T00:18:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030119.tar.gz,14380,2026-03-03T00:19:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030120.tar.gz,14382,2026-03-03T00:20:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030121.tar.gz,14382,2026-03-03T00:21:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030122.tar.gz,14379,2026-03-03T00:22:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030123.tar.gz,14379,2026-03-03T00:23:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030124.tar.gz,14380,2026-03-03T00:24:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030125.tar.gz,14380,2026-03-03T00:25:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030126.tar.gz,14378,2026-03-03T00:26:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030127.tar.gz,14378,2026-03-03T00:27:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030128.tar.gz,14378,2026-03-03T00:28:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030129.tar.gz,14378,2026-03-03T00:29:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030130.tar.gz,14378,2026-03-03T00:30:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030131.tar.gz,14377,2026-03-03T00:31:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030132.tar.gz,14377,2026-03-03T00:32:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030133.tar.gz,14379,2026-03-03T00:33:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030134.tar.gz,14379,2026-03-03T00:34:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030135.tar.gz,14377,2026-03-03T00:35:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030136.tar.gz,14377,2026-03-03T00:36:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030137.tar.gz,14375,2026-03-03T00:37:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030138.tar.gz,14375,2026-03-03T00:38:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030139.tar.gz,14378,2026-03-03T00:39:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030140.tar.gz,14378,2026-03-03T00:40:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030141.tar.gz,14378,2026-03-03T00:41:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030142.tar.gz,14378,2026-03-03T00:42:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030143.tar.gz,14378,2026-03-03T00:43:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030144.tar.gz,14375,2026-03-03T00:44:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030145.tar.gz,14375,2026-03-03T00:45:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030146.tar.gz,14376,2026-03-03T00:46:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030147.tar.gz,14376,2026-03-03T00:47:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030148.tar.gz,14374,2026-03-03T00:48:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030149.tar.gz,14374,2026-03-03T00:49:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030150.tar.gz,14400,2026-03-03T00:50:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030151.tar.gz,14376,2026-03-03T00:51:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030152.tar.gz,14376,2026-03-03T00:52:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030153.tar.gz,14379,2026-03-03T00:53:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030154.tar.gz,14379,2026-03-03T00:54:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030155.tar.gz,14379,2026-03-03T00:55:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030156.tar.gz,14379,2026-03-03T00:56:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030157.tar.gz,14373,2026-03-03T00:57:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030158.tar.gz,14373,2026-03-03T00:58:42Z
other,,,2026-03-03,raw_staging/2026/03/03/01/ns_ov_fiets_fietsData_202603030159.tar.gz,14371,2026-03-03T00:59:42Z
other,,,2026-03-03,raw_staging/2026/03/03/02/donkey_denHaag_fietsData_202603030200.tar.gz,81378,2026-03-03T01:00:38Z
other,,,2026-03-03,raw_staging/2026/03/03/02/donkey_denHaag_fietsData_202603030202.tar.gz,81377,2026-03-03T01:02:38Z
other,,,2026-03-03,raw_staging/2026/03/03/02/donkey_denHaag_fietsData_202603030204.tar.gz,81413,2026-03-03T01:04:38Z
other,,,2026-03-03,raw_staging/2026/03/03/02/donkey_denHaag_fietsData_202603030206.tar.gz,81370,2026-03-03T01:06:38Z
other,,,2026-03-03,raw_staging/2026/03/03/02/donkey_denHaag_fietsData_202603030208.tar.gz,81428,2026-03-03T01:08:38Z
other,,,2026-03-03,raw_staging/2026/03/03/02/donkey_denHaag_fietsData_202603030209.tar.gz,81428,2026-03-03T01:09:38Z
other,,,2026-03-03,raw_staging/2026/03/03/02/donkey_denHaag_fietsData_202603030211.tar.gz,81480,2026-03-03T01:11:38Z
other,,,2026-03-03,raw_staging/2026/03/03/02/donkey_denHaag_fietsData_202603030213.tar.gz,81495,2026-03-03T01:13:38Z
other,,,2026-03-03,raw_staging/2026/03/03/02/donkey_denHaag_fietsData_202603030215.tar.gz,81494,2026-03-03T01:15:38Z
other,,,2026-03-03,raw_staging/2026/03/03/02/donkey_denHaag_fietsData_202603030216.tar.gz,81414,2026-03-03T01:16:38Z
other,,,2026-03-03,raw_staging/2026/03/03/02/donkey_denHaag_fietsData_202603030218.tar.gz,81413,2026-03-03T01:18:38Z
other,,,2026-03-03,raw_staging/2026/03/03/02/donkey_denHaag_fietsData_202603030220.tar.gz,81459,2026-03-03T01:20:38Z
other,,,2026-03-03,raw_staging/2026/03/03/02/donkey_denHaag_fietsData_202603030222.tar.gz,81449,2026-03-03T01:22:38Z
other,,,2026-03-03,raw_staging/2026/03/03/02/donkey_denHaag_fietsData_202603030224.tar.gz,81400,2026-03-03T01:24:38Z
other,,,2026-03-03,raw_staging/2026/03/03/02/donkey_denHaag_fietsData_202603030226.tar.gz,81405,2026-03-03T01:26:38Z
other,,,2026-03-03,raw_staging/2026/03/03/02/donkey_denHaag_fietsData_202603030228.tar.gz,81398,2026-03-03T01:28:38Z
other,,,2026-03-03,raw_staging/2026/03/03/02/donkey_denHaag_fietsData_202603030230.tar.gz,81492,2026-03-03T01:30:38Z
other,,,2026-03-03,raw_staging/2026/03/03/02/donkey_denHaag_fietsData_202603030232.tar.gz,81506,2026-03-03T01:32:38Z
other,,,2026-03-03,raw_staging/2026/03/03/02/donkey_denHaag_fietsData_202603030234.tar.gz,81508,2026-03-03T01:34:38Z
other,,,2026-03-03,raw_staging/2026/03/03/02/donkey_denHaag_fietsData_202603030235.tar.gz,81506,2026-03-03T01:35:38Z
other,,,2026-03-03,raw_staging/2026/03/03/02/donkey_denHaag_fietsData_202603030238.tar.gz,81509,2026-03-03T01:38:38Z
other,,,2026-03-03,raw_staging/2026/03/03/02/donkey_denHaag_fietsData_202603030241.tar.gz,81507,2026-03-03T01:41:38Z
other,,,2026-03-03,raw_staging/2026/03/03/02/donkey_denHaag_fietsData_202603030244.tar.gz,81465,2026-03-03T01:44:59Z
other,,,2026-03-03,raw_staging/2026/03/03/02/donkey_denHaag_fietsData_202603030247.tar.gz,81462,2026-03-03T01:47:38Z
other,,,2026-03-03,raw_staging/2026/03/03/02/donkey_denHaag_fietsData_202603030248.tar.gz,81462,2026-03-03T01:48:38Z
other,,,2026-03-03,raw_staging/2026/03/03/02/donkey_denHaag_fietsData_202603030250.tar.gz,81457,2026-03-03T01:50:38Z
other,,,2026-03-03,raw_staging/2026/03/03/02/donkey_denHaag_fietsData_202603030252.tar.gz,81449,2026-03-03T01:52:38Z
other,,,2026-03-03,raw_staging/2026/03/03/02/donkey_denHaag_fietsData_202603030254.tar.gz,81451,2026-03-03T01:54:38Z
other,,,2026-03-03,raw_staging/2026/03/03/02/donkey_denHaag_fietsData_202603030256.tar.gz,81451,2026-03-03T01:56:38Z
other,,,2026-03-03,raw_staging/2026/03/03/02/donkey_denHaag_fietsData_202603030258.tar.gz,81455,2026-03-03T01:58:38Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030200.tar.gz,14371,2026-03-03T01:00:42Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030201.tar.gz,14368,2026-03-03T01:01:42Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030202.tar.gz,14368,2026-03-03T01:02:42Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030203.tar.gz,14368,2026-03-03T01:03:42Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030204.tar.gz,14366,2026-03-03T01:04:42Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030205.tar.gz,14366,2026-03-03T01:05:42Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030206.tar.gz,14366,2026-03-03T01:06:42Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030207.tar.gz,14366,2026-03-03T01:07:42Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030208.tar.gz,14368,2026-03-03T01:08:42Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030209.tar.gz,14368,2026-03-03T01:09:42Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030210.tar.gz,14369,2026-03-03T01:10:42Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030211.tar.gz,14369,2026-03-03T01:11:42Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030212.tar.gz,14368,2026-03-03T01:12:42Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030213.tar.gz,14368,2026-03-03T01:13:42Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030214.tar.gz,14369,2026-03-03T01:14:42Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030215.tar.gz,14369,2026-03-03T01:15:42Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030216.tar.gz,14373,2026-03-03T01:16:42Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030217.tar.gz,14368,2026-03-03T01:17:42Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030218.tar.gz,14368,2026-03-03T01:18:42Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030219.tar.gz,14366,2026-03-03T01:19:44Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030220.tar.gz,14366,2026-03-03T01:20:42Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030221.tar.gz,14367,2026-03-03T01:21:42Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030222.tar.gz,14367,2026-03-03T01:22:42Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030223.tar.gz,14367,2026-03-03T01:23:42Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030224.tar.gz,14367,2026-03-03T01:24:42Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030225.tar.gz,14385,2026-03-03T01:25:42Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030226.tar.gz,14385,2026-03-03T01:26:42Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030227.tar.gz,14369,2026-03-03T01:27:42Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030228.tar.gz,14371,2026-03-03T01:28:42Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030229.tar.gz,14371,2026-03-03T01:29:42Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030230.tar.gz,14368,2026-03-03T01:30:42Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030231.tar.gz,14368,2026-03-03T01:31:42Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030232.tar.gz,14369,2026-03-03T01:32:41Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030233.tar.gz,14369,2026-03-03T01:33:41Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030234.tar.gz,14369,2026-03-03T01:34:41Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030235.tar.gz,14369,2026-03-03T01:35:41Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030236.tar.gz,14368,2026-03-03T01:36:41Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030237.tar.gz,14368,2026-03-03T01:37:41Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030238.tar.gz,14367,2026-03-03T01:38:41Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030239.tar.gz,14367,2026-03-03T01:39:41Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030240.tar.gz,14367,2026-03-03T01:40:41Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030241.tar.gz,14367,2026-03-03T01:41:41Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030242.tar.gz,14367,2026-03-03T01:42:41Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030243.tar.gz,14368,2026-03-03T01:43:41Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030244.tar.gz,14368,2026-03-03T01:44:41Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030245.tar.gz,14370,2026-03-03T01:45:41Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030246.tar.gz,14370,2026-03-03T01:46:41Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030247.tar.gz,14370,2026-03-03T01:47:41Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030248.tar.gz,14370,2026-03-03T01:48:41Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030249.tar.gz,14373,2026-03-03T01:49:41Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030250.tar.gz,14373,2026-03-03T01:50:41Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030251.tar.gz,14373,2026-03-03T01:51:41Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030252.tar.gz,14373,2026-03-03T01:52:41Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030253.tar.gz,14371,2026-03-03T01:53:41Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030254.tar.gz,14372,2026-03-03T01:54:41Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030255.tar.gz,14372,2026-03-03T01:55:41Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030256.tar.gz,14372,2026-03-03T01:56:41Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030257.tar.gz,14372,2026-03-03T01:57:41Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030258.tar.gz,14372,2026-03-03T01:58:41Z
other,,,2026-03-03,raw_staging/2026/03/03/02/ns_ov_fiets_fietsData_202603030259.tar.gz,14372,2026-03-03T01:59:41Z
other,,,2026-03-03,raw_staging/2026/03/03/03/donkey_denHaag_fietsData_202603030300.tar.gz,81506,2026-03-03T02:00:38Z
other,,,2026-03-03,raw_staging/2026/03/03/03/donkey_denHaag_fietsData_202603030302.tar.gz,81498,2026-03-03T02:02:38Z
other,,,2026-03-03,raw_staging/2026/03/03/03/donkey_denHaag_fietsData_202603030303.tar.gz,81505,2026-03-03T02:03:38Z
other,,,2026-03-03,raw_staging/2026/03/03/03/donkey_denHaag_fietsData_202603030305.tar.gz,81505,2026-03-03T02:05:38Z
other,,,2026-03-03,raw_staging/2026/03/03/03/donkey_denHaag_fietsData_202603030307.tar.gz,81512,2026-03-03T02:07:39Z
other,,,2026-03-03,raw_staging/2026/03/03/03/donkey_denHaag_fietsData_202603030309.tar.gz,81513,2026-03-03T02:09:37Z
other,,,2026-03-03,raw_staging/2026/03/03/03/donkey_denHaag_fietsData_202603030311.tar.gz,81506,2026-03-03T02:11:37Z
other,,,2026-03-03,raw_staging/2026/03/03/03/donkey_denHaag_fietsData_202603030312.tar.gz,81512,2026-03-03T02:12:58Z
other,,,2026-03-03,raw_staging/2026/03/03/03/donkey_denHaag_fietsData_202603030314.tar.gz,81511,2026-03-03T02:14:37Z
other,,,2026-03-03,raw_staging/2026/03/03/03/donkey_denHaag_fietsData_202603030316.tar.gz,81504,2026-03-03T02:16:38Z
other,,,2026-03-03,raw_staging/2026/03/03/03/donkey_denHaag_fietsData_202603030318.tar.gz,81503,2026-03-03T02:18:37Z
other,,,2026-03-03,raw_staging/2026/03/03/03/donkey_denHaag_fietsData_202603030320.tar.gz,81454,2026-03-03T02:20:37Z
other,,,2026-03-03,raw_staging/2026/03/03/03/donkey_denHaag_fietsData_202603030322.tar.gz,81457,2026-03-03T02:22:37Z
other,,,2026-03-03,raw_staging/2026/03/03/03/donkey_denHaag_fietsData_202603030324.tar.gz,81455,2026-03-03T02:24:37Z
other,,,2026-03-03,raw_staging/2026/03/03/03/donkey_denHaag_fietsData_202603030326.tar.gz,81454,2026-03-03T02:26:37Z
other,,,2026-03-03,raw_staging/2026/03/03/03/donkey_denHaag_fietsData_202603030328.tar.gz,81453,2026-03-03T02:28:37Z
other,,,2026-03-03,raw_staging/2026/03/03/03/donkey_denHaag_fietsData_202603030330.tar.gz,81453,2026-03-03T02:30:37Z
other,,,2026-03-03,raw_staging/2026/03/03/03/donkey_denHaag_fietsData_202603030332.tar.gz,81456,2026-03-03T02:32:37Z
other,,,2026-03-03,raw_staging/2026/03/03/03/donkey_denHaag_fietsData_202603030334.tar.gz,81452,2026-03-03T02:34:37Z
other,,,2026-03-03,raw_staging/2026/03/03/03/donkey_denHaag_fietsData_202603030336.tar.gz,81459,2026-03-03T02:36:37Z
other,,,2026-03-03,raw_staging/2026/03/03/03/donkey_denHaag_fietsData_202603030338.tar.gz,81505,2026-03-03T02:38:38Z
other,,,2026-03-03,raw_staging/2026/03/03/03/donkey_denHaag_fietsData_202603030340.tar.gz,81502,2026-03-03T02:40:37Z
other,,,2026-03-03,raw_staging/2026/03/03/03/donkey_denHaag_fietsData_202603030342.tar.gz,81499,2026-03-03T02:42:37Z
other,,,2026-03-03,raw_staging/2026/03/03/03/donkey_denHaag_fietsData_202603030344.tar.gz,81504,2026-03-03T02:44:37Z
other,,,2026-03-03,raw_staging/2026/03/03/03/donkey_denHaag_fietsData_202603030346.tar.gz,81504,2026-03-03T02:46:38Z
other,,,2026-03-03,raw_staging/2026/03/03/03/donkey_denHaag_fietsData_202603030348.tar.gz,81507,2026-03-03T02:48:37Z
