provider,date,timestamp,tar_path,member_name,issue_type,missing_member,consumer,action_taken,note
donkey_denHaag,2023-01-21,2023-01-21T09:00:00,\2023\01\21\09\donkey_denHaag_fietsData_202301210900.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-21,2023-01-21T10:00:00,\2023\01\21\10\donkey_denHaag_fietsData_202301211000.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-21,2023-01-21T11:00:00,\2023\01\21\11\donkey_denHaag_fietsData_202301211100.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-21,2023-01-21T12:00:00,\2023\01\21\12\donkey_denHaag_fietsData_202301211200.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-21,2023-01-21T13:00:00,\2023\01\21\13\donkey_denHaag_fietsData_202301211300.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-21,2023-01-21T14:00:00,\2023\01\21\14\donkey_denHaag_fietsData_202301211400.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-21,2023-01-21T15:00:00,\2023\01\21\15\donkey_denHaag_fietsData_202301211500.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-21,2023-01-21T16:00:00,\2023\01\21\16\donkey_denHaag_fietsData_202301211600.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-21,2023-01-21T17:00:00,\2023\01\21\17\donkey_denHaag_fietsData_202301211700.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-21,2023-01-21T18:00:00,\2023\01\21\18\donkey_denHaag_fietsData_202301211800.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-21,2023-01-21T19:00:00,\2023\01\21\19\donkey_denHaag_fietsData_202301211900.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-21,2023-01-21T20:00:00,\2023\01\21\20\donkey_denHaag_fietsData_202301212000.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-21,2023-01-21T21:00:00,\2023\01\21\21\donkey_denHaag_fietsData_202301212100.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-21,2023-01-21T22:00:00,\2023\01\21\22\donkey_denHaag_fietsData_202301212200.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-21,2023-01-21T23:00:00,\2023\01\21\23\donkey_denHaag_fietsData_202301212300.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-22,2023-01-22T00:00:00,\2023\01\22\00\donkey_denHaag_fietsData_202301220000.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-22,2023-01-22T01:00:00,\2023\01\22\01\donkey_denHaag_fietsData_202301220100.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-22,2023-01-22T02:00:00,\2023\01\22\02\donkey_denHaag_fietsData_202301220200.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-22,2023-01-22T03:00:00,\2023\01\22\03\donkey_denHaag_fietsData_202301220300.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-22,2023-01-22T04:00:00,\2023\01\22\04\donkey_denHaag_fietsData_202301220400.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-22,2023-01-22T05:00:00,\2023\01\22\05\donkey_denHaag_fietsData_202301220500.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-22,2023-01-22T06:00:00,\2023\01\22\06\donkey_denHaag_fietsData_202301220600.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-22,2023-01-22T07:00:00,\2023\01\22\07\donkey_denHaag_fietsData_202301220700.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-22,2023-01-22T08:00:00,\2023\01\22\08\donkey_denHaag_fietsData_202301220800.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-22,2023-01-22T09:00:00,\2023\01\22\09\donkey_denHaag_fietsData_202301220900.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-22,2023-01-22T10:00:00,\2023\01\22\10\donkey_denHaag_fietsData_202301221000.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-22,2023-01-22T11:00:00,\2023\01\22\11\donkey_denHaag_fietsData_202301221100.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-22,2023-01-22T12:00:00,\2023\01\22\12\donkey_denHaag_fietsData_202301221200.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-22,2023-01-22T13:00:00,\2023\01\22\13\donkey_denHaag_fietsData_202301221300.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-22,2023-01-22T14:00:00,\2023\01\22\14\donkey_denHaag_fietsData_202301221400.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-22,2023-01-22T15:00:00,\2023\01\22\15\donkey_denHaag_fietsData_202301221500.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-22,2023-01-22T16:00:00,\2023\01\22\16\donkey_denHaag_fietsData_202301221600.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-22,2023-01-22T17:00:00,\2023\01\22\17\donkey_denHaag_fietsData_202301221700.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-22,2023-01-22T18:00:00,\2023\01\22\18\donkey_denHaag_fietsData_202301221800.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-22,2023-01-22T19:00:00,\2023\01\22\19\donkey_denHaag_fietsData_202301221900.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-22,2023-01-22T20:00:00,\2023\01\22\20\donkey_denHaag_fietsData_202301222000.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-22,2023-01-22T21:00:00,\2023\01\22\21\donkey_denHaag_fietsData_202301222100.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-22,2023-01-22T22:00:00,\2023\01\22\22\donkey_denHaag_fietsData_202301222200.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-22,2023-01-22T23:00:00,\2023\01\22\23\donkey_denHaag_fietsData_202301222300.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-23,2023-01-23T00:00:00,\2023\01\23\00\donkey_denHaag_fietsData_202301230000.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-23,2023-01-23T01:00:00,\2023\01\23\01\donkey_denHaag_fietsData_202301230100.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-23,2023-01-23T02:00:00,\2023\01\23\02\donkey_denHaag_fietsData_202301230200.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-23,2023-01-23T03:00:00,\2023\01\23\03\donkey_denHaag_fietsData_202301230300.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-23,2023-01-23T04:00:00,\2023\01\23\04\donkey_denHaag_fietsData_202301230400.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-23,2023-01-23T05:00:00,\2023\01\23\05\donkey_denHaag_fietsData_202301230500.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-23,2023-01-23T06:00:00,\2023\01\23\06\donkey_denHaag_fietsData_202301230600.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-23,2023-01-23T07:00:00,\2023\01\23\07\donkey_denHaag_fietsData_202301230700.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-23,2023-01-23T08:00:00,\2023\01\23\08\donkey_denHaag_fietsData_202301230800.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-23,2023-01-23T09:00:00,\2023\01\23\09\donkey_denHaag_fietsData_202301230900.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-23,2023-01-23T10:00:00,\2023\01\23\10\donkey_denHaag_fietsData_202301231000.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-23,2023-01-23T11:00:00,\2023\01\23\11\donkey_denHaag_fietsData_202301231100.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-23,2023-01-23T12:00:00,\2023\01\23\12\donkey_denHaag_fietsData_202301231200.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-23,2023-01-23T13:00:00,\2023\01\23\13\donkey_denHaag_fietsData_202301231300.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-23,2023-01-23T14:00:00,\2023\01\23\14\donkey_denHaag_fietsData_202301231400.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-23,2023-01-23T15:00:00,\2023\01\23\15\donkey_denHaag_fietsData_202301231500.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-23,2023-01-23T16:00:00,\2023\01\23\16\donkey_denHaag_fietsData_202301231600.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-23,2023-01-23T17:00:00,\2023\01\23\17\donkey_denHaag_fietsData_202301231700.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-23,2023-01-23T18:00:00,\2023\01\23\18\donkey_denHaag_fietsData_202301231800.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-23,2023-01-23T19:00:00,\2023\01\23\19\donkey_denHaag_fietsData_202301231900.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-23,2023-01-23T20:00:00,\2023\01\23\20\donkey_denHaag_fietsData_202301232000.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-23,2023-01-23T21:00:00,\2023\01\23\21\donkey_denHaag_fietsData_202301232100.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-23,2023-01-23T22:00:00,\2023\01\23\22\donkey_denHaag_fietsData_202301232200.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-23,2023-01-23T23:00:00,\2023\01\23\23\donkey_denHaag_fietsData_202301232300.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-24,2023-01-24T00:00:00,\2023\01\24\00\donkey_denHaag_fietsData_202301240000.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-24,2023-01-24T01:00:00,\2023\01\24\01\donkey_denHaag_fietsData_202301240100.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-24,2023-01-24T02:00:00,\2023\01\24\02\donkey_denHaag_fietsData_202301240200.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-24,2023-01-24T03:00:00,\2023\01\24\03\donkey_denHaag_fietsData_202301240300.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-24,2023-01-24T04:00:00,\2023\01\24\04\donkey_denHaag_fietsData_202301240400.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-24,2023-01-24T05:00:00,\2023\01\24\05\donkey_denHaag_fietsData_202301240500.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-24,2023-01-24T06:00:00,\2023\01\24\06\donkey_denHaag_fietsData_202301240600.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-24,2023-01-24T07:00:00,\2023\01\24\07\donkey_denHaag_fietsData_202301240700.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-24,2023-01-24T08:00:00,\2023\01\24\08\donkey_denHaag_fietsData_202301240800.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-24,2023-01-24T09:00:00,\2023\01\24\09\donkey_denHaag_fietsData_202301240900.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-24,2023-01-24T10:00:00,\2023\01\24\10\donkey_denHaag_fietsData_202301241000.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-24,2023-01-24T11:00:00,\2023\01\24\11\donkey_denHaag_fietsData_202301241100.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-24,2023-01-24T12:00:00,\2023\01\24\12\donkey_denHaag_fietsData_202301241200.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-24,2023-01-24T13:00:00,\2023\01\24\13\donkey_denHaag_fietsData_202301241300.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-24,2023-01-24T14:00:00,\2023\01\24\14\donkey_denHaag_fietsData_202301241400.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-24,2023-01-24T15:00:00,\2023\01\24\15\donkey_denHaag_fietsData_202301241500.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-24,2023-01-24T16:00:00,\2023\01\24\16\donkey_denHaag_fietsData_202301241600.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-24,2023-01-24T17:00:00,\2023\01\24\17\donkey_denHaag_fietsData_202301241700.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-24,2023-01-24T18:00:00,\2023\01\24\18\donkey_denHaag_fietsData_202301241800.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-24,2023-01-24T19:00:00,\2023\01\24\19\donkey_denHaag_fietsData_202301241900.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-24,2023-01-24T20:00:00,\2023\01\24\20\donkey_denHaag_fietsData_202301242000.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-24,2023-01-24T21:00:00,\2023\01\24\21\donkey_denHaag_fietsData_202301242100.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-24,2023-01-24T22:00:00,\2023\01\24\22\donkey_denHaag_fietsData_202301242200.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-24,2023-01-24T23:00:00,\2023\01\24\23\donkey_denHaag_fietsData_202301242300.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-25,2023-01-25T00:00:00,\2023\01\25\00\donkey_denHaag_fietsData_202301250000.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-25,2023-01-25T01:00:00,\2023\01\25\01\donkey_denHaag_fietsData_202301250100.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-25,2023-01-25T02:00:00,\2023\01\25\02\donkey_denHaag_fietsData_202301250200.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-25,2023-01-25T03:00:00,\2023\01\25\03\donkey_denHaag_fietsData_202301250300.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-25,2023-01-25T04:00:00,\2023\01\25\04\donkey_denHaag_fietsData_202301250400.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-25,2023-01-25T05:00:00,\2023\01\25\05\donkey_denHaag_fietsData_202301250500.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-25,2023-01-25T06:00:00,\2023\01\25\06\donkey_denHaag_fietsData_202301250600.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-25,2023-01-25T07:00:00,\2023\01\25\07\donkey_denHaag_fietsData_202301250700.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-25,2023-01-25T08:00:00,\2023\01\25\08\donkey_denHaag_fietsData_202301250800.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-25,2023-01-25T09:00:00,\2023\01\25\09\donkey_denHaag_fietsData_202301250900.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-25,2023-01-25T10:00:00,\2023\01\25\10\donkey_denHaag_fietsData_202301251000.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-25,2023-01-25T11:00:00,\2023\01\25\11\donkey_denHaag_fietsData_202301251100.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-25,2023-01-25T12:00:00,\2023\01\25\12\donkey_denHaag_fietsData_202301251200.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-25,2023-01-25T13:00:00,\2023\01\25\13\donkey_denHaag_fietsData_202301251300.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-25,2023-01-25T14:00:00,\2023\01\25\14\donkey_denHaag_fietsData_202301251400.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-25,2023-01-25T15:00:00,\2023\01\25\15\donkey_denHaag_fietsData_202301251500.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-25,2023-01-25T16:00:00,\2023\01\25\16\donkey_denHaag_fietsData_202301251600.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-25,2023-01-25T17:00:00,\2023\01\25\17\donkey_denHaag_fietsData_202301251700.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-25,2023-01-25T18:00:00,\2023\01\25\18\donkey_denHaag_fietsData_202301251800.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-25,2023-01-25T19:00:00,\2023\01\25\19\donkey_denHaag_fietsData_202301251900.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-25,2023-01-25T20:00:00,\2023\01\25\20\donkey_denHaag_fietsData_202301252000.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-25,2023-01-25T21:00:00,\2023\01\25\21\donkey_denHaag_fietsData_202301252100.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-25,2023-01-25T22:00:00,\2023\01\25\22\donkey_denHaag_fietsData_202301252200.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-25,2023-01-25T23:00:00,\2023\01\25\23\donkey_denHaag_fietsData_202301252300.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-26,2023-01-26T00:00:00,\2023\01\26\00\donkey_denHaag_fietsData_202301260000.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-26,2023-01-26T01:00:00,\2023\01\26\01\donkey_denHaag_fietsData_202301260100.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-26,2023-01-26T02:00:00,\2023\01\26\02\donkey_denHaag_fietsData_202301260200.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-26,2023-01-26T03:00:00,\2023\01\26\03\donkey_denHaag_fietsData_202301260300.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-26,2023-01-26T04:00:00,\2023\01\26\04\donkey_denHaag_fietsData_202301260400.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-26,2023-01-26T05:00:00,\2023\01\26\05\donkey_denHaag_fietsData_202301260500.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-26,2023-01-26T06:00:00,\2023\01\26\06\donkey_denHaag_fietsData_202301260600.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-26,2023-01-26T07:00:00,\2023\01\26\07\donkey_denHaag_fietsData_202301260700.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-26,2023-01-26T08:00:00,\2023\01\26\08\donkey_denHaag_fietsData_202301260800.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-26,2023-01-26T09:00:00,\2023\01\26\09\donkey_denHaag_fietsData_202301260900.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-26,2023-01-26T10:00:00,\2023\01\26\10\donkey_denHaag_fietsData_202301261000.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-26,2023-01-26T11:00:00,\2023\01\26\11\donkey_denHaag_fietsData_202301261100.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-26,2023-01-26T12:00:00,\2023\01\26\12\donkey_denHaag_fietsData_202301261200.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-26,2023-01-26T13:00:00,\2023\01\26\13\donkey_denHaag_fietsData_202301261300.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-26,2023-01-26T14:00:00,\2023\01\26\14\donkey_denHaag_fietsData_202301261400.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-26,2023-01-26T15:00:00,\2023\01\26\15\donkey_denHaag_fietsData_202301261500.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-26,2023-01-26T16:00:00,\2023\01\26\16\donkey_denHaag_fietsData_202301261600.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-26,2023-01-26T17:00:00,\2023\01\26\17\donkey_denHaag_fietsData_202301261700.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-26,2023-01-26T18:00:00,\2023\01\26\18\donkey_denHaag_fietsData_202301261800.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-26,2023-01-26T19:00:00,\2023\01\26\19\donkey_denHaag_fietsData_202301261900.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-26,2023-01-26T20:00:00,\2023\01\26\20\donkey_denHaag_fietsData_202301262000.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-26,2023-01-26T21:00:00,\2023\01\26\21\donkey_denHaag_fietsData_202301262100.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-26,2023-01-26T22:00:00,\2023\01\26\22\donkey_denHaag_fietsData_202301262200.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-26,2023-01-26T23:00:00,\2023\01\26\23\donkey_denHaag_fietsData_202301262300.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
donkey_denHaag,2023-01-27,2023-01-27T00:00:00,\2023\01\27\00\donkey_denHaag_fietsData_202301270000.tar.gz,station_information,unreadable_member,,station_table,used_fallback_snapshot,parse failure while building station metadata
